Time,time-sampled,subscriber-count,tft-filter-count,pdp-active,eps-active-bearer,pdp-active-ipv6,eps-active-ipv6-bearer,active-3gdt,ratio-3gdt,pdn-geran-connections,pdn-utran-connections,pdn-eutran-connections,pdn-pgw-connections,pdn-ggsn-connections,pdn-pisc-connections,pdn-online-charging-connections,pdn-dynamic-policy-control-connections,pdn-suspended-connections,pdp-create-attempted__delta,pdp-created__delta,pdp-create-failed__delta,pdp-created-ipv6__delta,pdp-create-failed-ipv6__delta,eps-bearer-creation-attempted__delta,eps-bearer-creation__delta,eps-bearer-creation-failed__delta,eps-bearer-creation-ipv6__delta,eps-bearer-creation-ipv6-failed__delta,eps-s2b-bearer-creation-failed-ipv6__delta,global-eps-completed-dedicated-bearer-activation__delta,global-eps-failed-dedicated-bearer-activation__delta,global-eps-completed-ipv6-dedicated-bearer-activation__delta,global-eps-failed-ipv6-dedicated-bearer-activation__delta,pdp-update-attempted__delta,pdp-updates__delta,pdp-update-failed__delta,eps-bearer-modification-attempted__delta,eps-bearer-modification__delta,eps-bearer-modification-failed__delta,eps-bearer-qos-update-attempted__delta,eps-bearer-qos-update-completed__delta,pdp-successful-deactivations__delta,pdp-failed-deactivations__delta,pdp-deleted-by-idle-supervision__delta,pdp-deleted-by-session-supervision__delta,pdp-deleted-by-command__delta,eps-bearer-deactivation__delta,eps-bearer-deactivation-failed__delta,uplink_packets__delta,uplink_bytes__delta,uplink_dropped-packets__delta,uplink_packets-ipv6__delta,uplink_bytes-ipv6__delta,uplink_dropped-packets-ipv6__delta,downlink_packets__delta,downlink_bytes__delta,downlink_dropped-packets__delta,downlink_packets-ipv6__delta,downlink_bytes-ipv6__delta,downlink_dropped-packets-ipv6__delta,downlink_dropped-packets-suspended__delta,downlink_dropped-bytes-suspended__delta,radius-accounting-failure__delta,successful-3gdt-activations__delta,total-3gdt-request__delta,errors-3gdt__delta
2026-06-05 08:48:01,2026-06-05 08:48:03,664089,9976,36791,632106,6108,141078,19188,52,9736,27055,631320,661265,6826,658108,314416,649455,99,28604.0,11883.0,16720.0,1200.0,20.0,230975.0,121372.0,109596.0,25487.0,0.0,25307.0,53.0,0.0,41.0,0.0,312519.0,312424.0,95.0,2012803.0,2009939.0,2.0,944.0,860.0,17813.0,569.0,3119.0,6.0,0.0,219729.0,143.0,1614157425.0,437705810767.0,221263183.0,165490142.0,51587081497.0,48762148.0,3989093908.0,4459591671102.0,131840029.0,446269219.0,475891576971.0,3957106.0,40278.0,5629971.0,20376.0,115491.0,115487.0,49.0
2026-06-05 09:03:02,2026-06-05 09:03:04,667183,9988,38375,633678,6474,141689,20146,52,9782,28585,632887,664441,6802,661273,318215,652625,98,29637.0,12479.0,17159.0,1305.0,35.0,230907.0,121086.0,109823.0,26117.0,1.0,25949.0,61.0,0.0,46.0,0.0,339008.0,338899.0,103.0,2102265.0,2099082.0,0.0,1055.0,948.0,18904.0,664.0,3243.0,8.0,0.0,218209.0,163.0,1681433260.0,439735571528.0,266608181.0,174933135.0,54761577621.0,50349531.0,4146221919.0,4625597610579.0,138860185.0,458592924.0,484798163663.0,4220762.0,48542.0,5855642.0,21188.0,125164.0,125174.0,65.0
2026-06-05 09:18:01,2026-06-05 09:18:03,669655,10028,39524,635051,6928,142067,20536,52,9786,29732,634246,666968,6790,663743,322358,655089,113,30749.0,13566.0,17182.0,1290.0,25.0,229077.0,119127.0,109946.0,25771.0,1.0,25533.0,69.0,0.0,55.0,0.0,359157.0,359044.0,119.0,2180623.0,2177208.0,1.0,1107.0,1006.0,21002.0,701.0,3337.0,7.0,0.0,215897.0,170.0,1754099587.0,462676453063.0,252619285.0,178823018.0,55229263399.0,52308841.0,4302200076.0,4783058310353.0,148658410.0,469222078.0,493956027195.0,4329082.0,49100.0,6393055.0,22671.0,131012.0,131015.0,61.0
2026-06-05 09:33:02,2026-06-05 09:33:04,672935,9984,41004,636820,7462,142570,21453,52,9829,31178,636025,670215,6804,667003,327049,658321,120,29711.0,12903.0,16808.0,1406.0,29.0,232011.0,121596.0,110413.0,25338.0,2.0,25201.0,72.0,2.0,62.0,0.0,380739.0,380616.0,116.0,2251936.0,2248298.0,1.0,1157.0,1046.0,20914.0,754.0,3394.0,3.0,0.0,217519.0,181.0,1833591528.0,492372432195.0,250009868.0,186726453.0,57544355453.0,54068654.0,4448744914.0,4938836270191.0,150630798.0,492507264.0,520885089292.0,4496359.0,53249.0,8601027.0,27348.0,138967.0,138970.0,61.0
2026-06-05 09:48:01,2026-06-05 09:48:03,675035,10000,41860,638036,7632,143125,21826,52,9924,31941,637254,672306,6803,669140,331098,660439,127,29291.0,12664.0,16627.0,1386.0,29.0,230853.0,119815.0,111027.0,25410.0,2.0,25131.0,95.0,0.0,79.0,0.0,394117.0,394003.0,121.0,2295845.0,2292083.0,2.0,1275.0,1136.0,21263.0,778.0,3479.0,6.0,0.0,216822.0,187.0,1901811298.0,510987518226.0,249671367.0,192485731.0,62100667571.0,56256307.0,4610056926.0,5120263201005.0,156539468.0,498913955.0,527319194279.0,4704522.0,54678.0,6970216.0,31845.0,143079.0,143089.0,80.0
2026-06-05 10:03:01,2026-06-05 10:03:03,676730,10016,43022,638639,8002,143510,22529,52,9957,33055,637844,674035,6806,670907,334966,662210,135,30341.0,13296.0,17045.0,1406.0,34.0,232123.0,121307.0,110823.0,26298.0,1.0,26018.0,87.0,0.0,71.0,0.0,412105.0,411976.0,129.0,2376735.0,2372676.0,3.0,1321.0,1195.0,23474.0,848.0,3542.0,6.0,0.0,216827.0,184.0,1970167337.0,527367739934.0,243702392.0,200091254.0,62862185599.0,58154629.0,4718115248.0,5220159785788.0,161259698.0,508598024.0,531805323224.0,4840247.0,65058.0,7314615.0,33047.0,149877.0,149881.0,72.0
2026-06-05 10:18:01,2026-06-05 10:18:05,678523,10008,43700,639651,8236,144311,22800,52,10035,33677,638863,675757,6808,672685,338682,663959,124,30476.0,13414.0,17064.0,1451.0,34.0,231988.0,121481.0,110510.0,26854.0,3.0,26516.0,101.0,0.0,88.0,0.0,434868.0,434760.0,108.0,2462822.0,2458507.0,1.0,1375.0,1217.0,25230.0,876.0,3339.0,10.0,0.0,215304.0,223.0,2038147215.0,536299149397.0,257910099.0,206415782.0,63609275709.0,60895989.0,4859670474.0,5358638544042.0,167150722.0,511223846.0,530207699119.0,5130736.0,62046.0,8102181.0,34681.0,156968.0,156973.0,67.0
2026-06-05 10:33:01,2026-06-05 10:33:03,679410,10022,44071,640167,8348,144596,22981,52,10058,34007,639384,676660,6782,673582,342639,664863,108,30255.0,13572.0,16681.0,1602.0,44.0,232923.0,122440.0,110486.0,26095.0,1.0,25759.0,101.0,0.0,87.0,0.0,437848.0,437708.0,133.0,2510153.0,2505921.0,4.0,1359.0,1241.0,26652.0,939.0,3436.0,1.0,0.0,215712.0,194.0,2138319472.0,569949550080.0,252096526.0,220743020.0,69561137513.0,60230295.0,5039349303.0,5538681688948.0,172715857.0,539953051.0,557723840338.0,5155440.0,66738.0,8624489.0,36468.0,157660.0,157670.0,71.0
2026-06-05 10:48:01,2026-06-05 10:48:05,681801,10032,43434,643299,8128,145281,22540,52,10099,33340,642504,679132,6806,676071,347634,667335,121,30735.0,12848.0,17887.0,1407.0,26.0,226353.0,115266.0,111087.0,24070.0,1.0,23753.0,103.0,1.0,92.0,1.0,422146.0,422029.0,124.0,2672327.0,2667868.0,1.0,1661.0,1519.0,23131.0,919.0,3539.0,9.0,0.0,210198.0,219.0,2450712300.0,713764462824.0,43080743.0,287695277.0,107368353884.0,8258809.0,6031713740.0,6753223432773.0,158096637.0,762267947.0,830379135258.0,1249399.0,41290.0,10768506.0,20547.0,150169.0,150177.0,71.0
2026-06-05 11:03:01,2026-06-05 11:03:05,683144,10024,43812,644259,8193,145460,23044,53,10131,33679,643453,680448,6806,677417,351167,668689,129,30995.0,12766.0,18230.0,1407.0,24.0,224889.0,113343.0,111544.0,23984.0,2.0,23693.0,107.0,0.0,87.0,0.0,420712.0,420566.0,146.0,2704996.0,2700745.0,2.0,1655.0,1515.0,22220.0,862.0,3333.0,3.0,0.0,210958.0,200.0,2514488141.0,723544964311.0,45103368.0,293767726.0,108521005444.0,8268698.0,6225750572.0,6959194868190.0,162656046.0,796970202.0,869422087273.0,1240444.0,44883.0,9840359.0,20692.0,150811.0,150819.0,77.0
2026-06-05 11:18:01,2026-06-05 11:18:03,683844,10060,44140,644637,8247,145343,23138,52,10220,33922,643844,681116,6855,678182,354731,669379,106,33891.0,15154.0,18737.0,1368.0,24.0,223242.0,112365.0,110869.0,24041.0,2.0,23765.0,86.0,0.0,73.0,0.0,428114.0,427963.0,144.0,2749047.0,2744851.0,2.0,1694.0,1561.0,24721.0,866.0,3325.0,10.0,0.0,209776.0,206.0,2558556488.0,736023647174.0,46053019.0,299603457.0,109607626472.0,8161774.0,6297284217.0,7021904130307.0,161302759.0,803642948.0,871594575979.0,1231249.0,39756.0,10641530.0,17924.0,154232.0,154240.0,87.0
2026-06-05 11:33:02,2026-06-05 11:33:06,683743,10080,44505,644093,8402,145449,23536,53,10262,34243,643295,680914,6875,678002,356917,669194,119,31276.0,12859.0,18416.0,1398.0,48.0,227745.0,115613.0,112148.0,24123.0,1.0,23804.0,116.0,1.0,97.0,0.0,432655.0,432523.0,139.0,2785557.0,2781204.0,2.0,1699.0,1573.0,22946.0,944.0,3378.0,8.0,0.0,214609.0,211.0,2619244551.0,754045794438.0,52769106.0,301293486.0,109598927850.0,8823985.0,6431151942.0,7172562424570.0,168413663.0,815457594.0,885948314987.0,1284635.0,44373.0,11158423.0,17809.0,157366.0,157381.0,120.0
2026-06-05 11:48:01,2026-06-05 11:48:04,682376,10036,45208,641995,8636,144967,24229,54,10178,35046,641203,679575,6847,676599,359753,667798,132,31722.0,13408.0,18314.0,1559.0,31.0,229475.0,117992.0,111489.0,24834.0,2.0,24539.0,109.0,2.0,97.0,1.0,445829.0,445702.0,120.0,2752331.0,2747998.0,1.0,1578.0,1467.0,24753.0,947.0,3356.0,9.0,0.0,216318.0,266.0,2520351104.0,700182845894.0,139803297.0,275562598.0,95928538719.0,34942020.0,6157023418.0,6847513374337.0,185665160.0,724039568.0,776102360230.0,3258096.0,54549.0,10974150.0,28119.0,163861.0,163872.0,88.0
2026-06-05 12:03:01,2026-06-05 12:03:06,681489,10032,45816,640442,8867,144637,24632,54,10148,35660,639663,678608,6848,675718,363808,666916,139,33600.0,14870.0,18730.0,1729.0,33.0,233601.0,121728.0,111861.0,25764.0,0.0,25404.0,96.0,0.0,85.0,0.0,462115.0,461977.0,145.0,2719543.0,2714906.0,0.0,1579.0,1440.0,26732.0,945.0,3463.0,6.0,0.0,219420.0,262.0,2396758298.0,637444200690.0,307019468.0,241208143.0,75530415746.0,67092566.0,5689651305.0,6263448506576.0,205609488.0,597896300.0,622435598541.0,5462128.0,61649.0,8164138.0,47783.0,171909.0,171920.0,78.0
2026-06-05 12:18:01,2026-06-05 12:18:03,680653,9988,45321,640055,8577,145143,24188,53,10175,35148,639272,677721,6857,674935,366126,666119,126,33521.0,14742.0,18779.0,1763.0,38.0,231777.0,120725.0,111047.0,26207.0,1.0,25781.0,123.0,0.0,107.0,0.0,455119.0,454974.0,145.0,2672855.0,2668201.0,1.0,1471.0,1331.0,26179.0,965.0,3456.0,11.0,0.0,217944.0,240.0,2361529830.0,613852650271.0,315503913.0,233351861.0,71385846811.0,66899502.0,5580508016.0,6161172757261.0,202219621.0,578009439.0,600489624431.0,5415289.0,57444.0,8231161.0,50494.0,168920.0,168939.0,80.0
2026-06-05 12:33:01,2026-06-05 12:33:05,678017,9984,44583,638192,8423,144751,23901,54,10218,34370,637405,675129,6850,672295,367013,663481,115,33513.0,14751.0,18763.0,1709.0,30.0,231443.0,120029.0,111405.0,25116.0,0.0,24757.0,111.0,0.0,91.0,0.0,443420.0,443283.0,137.0,2623452.0,2619029.0,2.0,1534.0,1370.0,25762.0,894.0,3561.0,4.0,0.0,219668.0,233.0,2367177494.0,613206477249.0,319471714.0,227500051.0,69640016737.0,67582099.0,5578424318.0,6176528207426.0,208254673.0,568250382.0,589920146344.0,5364674.0,61344.0,8259642.0,46556.0,165498.0,165503.0,82.0
2026-06-05 12:48:01,2026-06-05 12:48:04,674662,9996,43242,636168,8097,144392,23033,53,10179,33049,635371,671725,6866,668892,365757,660065,126,32616.0,14146.0,18471.0,1650.0,36.0,227451.0,117330.0,110133.0,24929.0,1.0,24572.0,105.0,0.0,85.0,0.0,412493.0,412356.0,133.0,2511927.0,2507794.0,1.0,1435.0,1299.0,24388.0,820.0,3822.0,9.0,0.0,216942.0,235.0,2334445031.0,604600939005.0,326119030.0,222262724.0,67765688652.0,66126586.0,5560167554.0,6172417964239.0,213297900.0,563284712.0,587689337312.0,5293186.0,53710.0,6804597.0,40792.0,153861.0,153873.0,82.0
2026-06-05 13:03:03,2026-06-05 13:03:07,672113,10012,42543,634309,7801,144137,22753,53,10187,32363,633517,669155,6900,666382,361716,657514,111,32489.0,14355.0,18131.0,1657.0,42.0,230385.0,119358.0,111020.0,25316.0,1.0,24976.0,77.0,0.0,68.0,0.0,390106.0,390008.0,95.0,2421085.0,2417002.0,2.0,1486.0,1347.0,23490.0,773.0,3821.0,7.0,0.0,220091.0,193.0,2334547890.0,592163878855.0,315612718.0,217739720.0,65392792670.0,64459524.0,5604892642.0,6249174900168.0,217446297.0,551331878.0,577216556012.0,5207643.0,56382.0,7204719.0,38814.0,146559.0,146568.0,81.0
2026-06-05 13:18:02,2026-06-05 13:18:04,670660,9996,42141,633316,7775,143814,22598,54,10184,31955,632520,667818,6825,664963,358888,656176,125,34135.0,15515.0,18621.0,1582.0,32.0,230344.0,120214.0,110129.0,25836.0,2.0,25569.0,106.0,0.0,94.0,0.0,376742.0,376627.0,122.0,2377764.0,2373980.0,3.0,1362.0,1240.0,24504.0,730.0,3811.0,9.0,0.0,219103.0,205.0,2345654532.0,595950644917.0,338987476.0,223818580.0,69957866672.0,64436870.0,5615364353.0,6255990636709.0,220769874.0,560067571.0,588671648511.0,5107090.0,53218.0,7460674.0,39896.0,141398.0,141402.0,74.0
2026-06-05 13:33:02,2026-06-05 13:33:05,671163,10052,41529,634397,7597,144218,22156,53,10095,31420,633614,668319,6795,665449,356772,656693,98,31842.0,14006.0,17836.0,1621.0,41.0,234330.0,123414.0,110923.0,26091.0,0.0,25832.0,82.0,0.0,63.0,0.0,379612.0,379471.0,141.0,2415535.0,2411733.0,1.0,1370.0,1237.0,22904.0,753.0,3874.0,8.0,0.0,221199.0,217.0,2409862032.0,610877277134.0,370186461.0,227623638.0,68523432513.0,66592456.0,5786898523.0,6453288994051.0,230611804.0,591694622.0,626523142680.0,5354662.0,44613.0,4902759.0,41923.0,142170.0,142182.0,59.0
2026-06-05 13:48:01,2026-06-05 13:48:03,674742,10024,40795,638726,7301,144788,21732,53,10200,30593,637937,671925,6796,669052,357740,660289,102,31237.0,13229.0,18009.0,1469.0,39.0,229366.0,118392.0,110977.0,24823.0,0.0,24541.0,85.0,0.0,76.0,0.0,373851.0,373726.0,125.0,2585143.0,2581146.0,6.0,1535.0,1379.0,21264.0,760.0,3593.0,7.0,0.0,214287.0,174.0,2722020105.0,755189781360.0,167149371.0,304309446.0,110258008440.0,22747472.0,6627518988.0,7452549627052.0,217824189.0,801121392.0,875349818371.0,2351085.0,33712.0,7178515.0,22356.0,138330.0,138344.0,116.0
2026-06-05 14:03:01,2026-06-05 14:03:03,676556,10036,40906,640433,7271,145160,22018,54,10247,30664,639628,673751,6778,670893,357715,662145,83,31586.0,13475.0,18113.0,1406.0,34.0,227287.0,115717.0,111563.0,24219.0,2.0,23965.0,93.0,0.0,71.0,0.0,371138.0,371014.0,124.0,2592083.0,2588305.0,1.0,1507.0,1400.0,21685.0,759.0,3479.0,8.0,0.0,213926.0,178.0,2861918139.0,793965760940.0,105870527.0,336416868.0,118806861015.0,7703815.0,6667070430.0,7489306340074.0,195384026.0,794714479.0,872095737517.0,1022073.0,30196.0,9239211.0,27228.0,137894.0,137894.0,95.0
2026-06-05 14:18:03,2026-06-05 14:18:05,677717,10032,40603,641944,7135,145544,21817,54,10242,30366,641154,674917,6832,672112,358004,663306,102,31533.0,13012.0,18518.0,1346.0,31.0,227984.0,116340.0,111653.0,24847.0,1.0,24521.0,102.0,0.0,85.0,0.0,363345.0,363173.0,172.0,2616489.0,2612459.0,0.0,1472.0,1332.0,21103.0,670.0,3489.0,6.0,0.0,215350.0,193.0,2925185251.0,807713495524.0,75918483.0,350905560.0,125955674430.0,7853964.0,6860763814.0,7723016217291.0,192717311.0,835974915.0,918262395858.0,1077416.0,32445.0,9319872.0,19116.0,135491.0,135496.0,80.0
2026-06-05 14:33:01,2026-06-05 14:33:03,678286,10058,40225,642858,7005,145524,21821,54,10227,29998,642062,675447,6825,672707,358610,663922,87,30781.0,12711.0,18070.0,1373.0,29.0,226917.0,116073.0,110837.0,24304.0,2.0,24050.0,92.0,0.0,77.0,0.0,354655.0,354510.0,144.0,2654262.0,2650630.0,4.0,1488.0,1375.0,20636.0,688.0,3404.0,8.0,0.0,215213.0,176.0,2933312619.0,811543533218.0,80540344.0,333270052.0,122837859373.0,7914389.0,7175433682.0,8104600813474.0,207154661.0,901318785.0,993962319246.0,1201910.0,30794.0,8838861.0,18335.0,133248.0,133252.0,92.0
2026-06-05 14:48:01,2026-06-05 14:48:03,679211,10046,40249,643779,7034,145968,21919,54,10271,29993,643004,676399,6850,673683,359482,664900,93,32687.0,14375.0,18314.0,1373.0,47.0,227622.0,116031.0,111592.0,24629.0,0.0,24371.0,96.0,0.0,81.0,0.0,348969.0,348814.0,156.0,2647009.0,2643422.0,2.0,1531.0,1405.0,21956.0,652.0,3484.0,6.0,0.0,215692.0,160.0,2949249422.0,804770324830.0,68389574.0,337176577.0,122177461865.0,7393114.0,7320884567.0,8269489334602.0,212788254.0,917985168.0,1009884157997.0,1147786.0,34489.0,11040310.0,17066.0,131958.0,131965.0,85.0
2026-06-05 15:03:02,2026-06-05 15:03:05,679668,10060,39961,644622,6935,146248,21811,55,10231,29712,643829,676898,6862,674224,361058,665414,81,31478.0,12718.0,18760.0,1248.0,52.0,226708.0,114869.0,111845.0,24387.0,0.0,24133.0,112.0,0.0,98.0,0.0,345207.0,345085.0,122.0,2629909.0,2626308.0,0.0,1490.0,1370.0,20196.0,616.0,3479.0,6.0,0.0,215365.0,163.0,2952113533.0,809442680013.0,78081489.0,333672076.0,119369500877.0,8074077.0,7371975551.0,8324651886640.0,219446417.0,914438588.0,1006205310157.0,1244437.0,27114.0,6633827.0,16879.0,130371.0,130374.0,103.0
2026-06-05 15:18:01,2026-06-05 15:18:03,680059,10040,39633,645380,6814,146536,21699,55,10246,29395,644577,677408,6797,674618,360939,665872,64,33017.0,14311.0,18702.0,1252.0,36.0,227480.0,115844.0,111636.0,25066.0,0.0,24799.0,79.0,0.0,69.0,0.0,340623.0,340488.0,126.0,2634777.0,2631316.0,1.0,1453.0,1344.0,21745.0,584.0,3504.0,6.0,0.0,216238.0,148.0,2965599435.0,820941436088.0,69625888.0,334678709.0,120491248399.0,8100590.0,7343399338.0,8293746061656.0,218511590.0,922763997.0,1018273703468.0,1229949.0,29682.0,7536167.0,19074.0,128804.0,128810.0,93.0
2026-06-05 15:33:01,2026-06-05 15:33:03,679630,10024,39095,645403,6617,146706,21264,54,10271,28830,644610,676841,6857,674209,359691,665404,85,30929.0,12486.0,18444.0,1252.0,38.0,228089.0,116240.0,111845.0,24525.0,1.0,24324.0,68.0,0.0,57.0,0.0,339245.0,339119.0,133.0,2633440.0,2630054.0,1.0,1459.0,1346.0,19943.0,600.0,3512.0,7.0,0.0,217789.0,174.0,2930044573.0,808863181029.0,71426841.0,330163382.0,120058280977.0,8340165.0,7317843195.0,8264220601136.0,218717236.0,904221391.0,992209283437.0,1271413.0,32272.0,7342446.0,18757.0,128477.0,128479.0,97.0
2026-06-05 15:48:01,2026-06-05 15:48:04,678761,10058,39354,644226,6742,146059,21411,54,10268,29082,643438,675937,6843,673326,358556,664526,80,31442.0,12609.0,18834.0,1281.0,51.0,225708.0,114366.0,111344.0,23988.0,1.0,23759.0,75.0,0.0,63.0,0.0,338260.0,338127.0,135.0,2624471.0,2621086.0,0.0,1477.0,1367.0,20098.0,650.0,3323.0,12.0,0.0,215937.0,165.0,2908818161.0,797517148493.0,56602753.0,326228463.0,115338352913.0,8352182.0,7260136873.0,8214345911625.0,219207047.0,893618217.0,985645326335.0,1246500.0,28386.0,6946882.0,17934.0,127830.0,127838.0,102.0
2026-06-05 16:03:01,2026-06-05 16:03:06,678907,10078,39666,644068,6980,145879,21562,54,10283,29376,643271,676020,6901,673456,358535,664610,78,32593.0,13645.0,18948.0,1294.0,51.0,227089.0,113804.0,113287.0,23995.0,0.0,23744.0,95.0,0.0,80.0,0.0,344580.0,344446.0,134.0,2642331.0,2638789.0,2.0,1575.0,1452.0,20892.0,659.0,3284.0,9.0,0.0,216544.0,183.0,2892057244.0,790755266204.0,81036917.0,326530953.0,118465007758.0,8391085.0,7219137895.0,8180376626166.0,217044621.0,887908982.0,981737037999.0,1249010.0,25340.0,6319530.0,16993.0,129642.0,129647.0,104.0
2026-06-05 16:18:02,2026-06-05 16:18:03,678063,10074,38941,643853,6644,145913,21105,54,10213,28732,643066,675138,6860,672640,358096,663832,92,31121.0,12408.0,18713.0,1241.0,50.0,226397.0,114514.0,111886.0,24506.0,0.0,24240.0,90.0,0.0,77.0,0.0,345309.0,345175.0,134.0,2648689.0,2645079.0,0.0,1527.0,1400.0,19762.0,597.0,3229.0,10.0,0.0,216857.0,148.0,2792877990.0,780085242538.0,87022207.0,318164631.0,114033088639.0,9996639.0,6970196058.0,7878452372423.0,216813521.0,873918492.0,965038471827.0,1296022.0,26659.0,6481022.0,17145.0,130051.0,130052.0,114.0
2026-06-05 16:33:02,2026-06-05 16:33:03,679462,10058,40274,644022,6877,145686,21626,54,10097,30175,643216,676737,6741,674094,358468,665408,89,31398.0,13466.0,17932.0,1276.0,42.0,229080.0,116674.0,112399.0,24567.0,0.0,24261.0,94.0,0.0,81.0,0.0,359647.0,359502.0,145.0,2671107.0,2667521.0,3.0,1547.0,1432.0,21129.0,655.0,3303.0,10.0,0.0,216742.0,166.0,2703497394.0,762725228709.0,66906314.0,310954694.0,111910567158.0,9034572.0,6749013852.0,7628552227115.0,205687206.0,856801953.0,945177555595.0,1281025.0,31462.0,8516719.0,16718.0,134101.0,134105.0,87.0
2026-06-05 16:48:01,2026-06-05 16:48:03,681685,10074,40574,645915,6984,146110,21764,54,10208,30367,645132,678900,6796,676344,359727,667607,98,34540.0,15388.0,19152.0,1314.0,35.0,228410.0,115538.0,112876.0,24621.0,0.0,24338.0,80.0,1.0,64.0,1.0,372655.0,372519.0,136.0,2763026.0,2759168.0,2.0,1577.0,1471.0,23257.0,700.0,3191.0,10.0,0.0,215287.0,183.0,2727092463.0,775004001430.0,78675048.0,317018110.0,117769455243.0,9209402.0,6792885925.0,7666219498158.0,204334708.0,871762324.0,958404804338.0,1326195.0,31868.0,8036600.0,16551.0,137994.0,137999.0,80.0
2026-06-05 17:03:01,2026-06-05 17:03:03,683170,10038,41395,646583,7413,146160,22212,54,10079,31325,645790,680460,6720,677856,361162,669228,100,32680.0,13856.0,18824.0,1390.0,33.0,226006.0,112994.0,113015.0,23927.0,1.0,23655.0,96.0,0.0,83.0,0.0,379599.0,379456.0,141.0,2816731.0,2812846.0,3.0,1620.0,1494.0,22370.0,750.0,3349.0,8.0,0.0,212807.0,204.0,2724606909.0,773350777244.0,71455794.0,318709858.0,116237530977.0,8506546.0,6780627280.0,7645534046299.0,206391831.0,868319741.0,954115675913.0,1309476.0,36245.0,9557792.0,17474.0,140065.0,140071.0,89.0
2026-06-05 17:18:01,2026-06-05 17:18:03,684737,10006,41543,648022,7432,146382,22284,54,10063,31472,647233,682074,6683,679440,363698,670836,89,31804.0,12849.0,18957.0,1328.0,39.0,227320.0,113609.0,113714.0,24333.0,1.0,23998.0,103.0,0.0,96.0,0.0,390904.0,390775.0,131.0,2925496.0,2921540.0,2.0,1678.0,1525.0,21456.0,799.0,3336.0,3.0,0.0,213954.0,176.0,2720027055.0,776185800704.0,64153565.0,321084896.0,115394197692.0,8447361.0,6729873716.0,7568851710440.0,205736007.0,862833064.0,944939086283.0,1319135.0,33647.0,7174844.0,16850.0,144297.0,144303.0,100.0
2026-06-05 17:33:01,2026-06-05 17:33:03,685419,10040,41765,648432,7468,146759,22320,53,10082,31678,647634,682647,6738,680186,365827,671526,93,31861.0,12819.0,19041.0,1338.0,38.0,227761.0,113913.0,113843.0,24038.0,0.0,23773.0,119.0,0.0,105.0,0.0,390322.0,390180.0,135.0,2960940.0,2957045.0,0.0,1784.0,1630.0,21572.0,745.0,3380.0,3.0,0.0,215142.0,201.0,2695284837.0,769314471235.0,61244024.0,323741734.0,117140121338.0,8459565.0,6693042390.0,7533012798584.0,197722442.0,876927421.0,962974019263.0,1396279.0,39701.0,10383941.0,17836.0,143845.0,143859.0,85.0
2026-06-05 17:48:01,2026-06-05 17:48:03,686935,10036,41763,649890,7476,146887,22240,53,10081,31684,649097,684092,6762,681684,367399,672995,100,34664.0,15926.0,18737.0,1334.0,55.0,226703.0,113750.0,112950.0,23793.0,0.0,23521.0,93.0,0.0,82.0,0.0,387483.0,387353.0,137.0,2925666.0,2921758.0,2.0,1611.0,1496.0,24757.0,806.0,3383.0,9.0,0.0,213180.0,196.0,2680099619.0,781373411434.0,75908273.0,323715060.0,118949217813.0,8224602.0,6611594233.0,7423919084020.0,197420329.0,883009401.0,971725022812.0,1237028.0,37144.0,11299614.0,16792.0,142450.0,142459.0,91.0
2026-06-05 18:03:01,2026-06-05 18:03:03,687316,10016,42122,649824,7533,146833,22387,53,10160,31971,649023,684375,6770,682016,369647,673316,119,32178.0,13556.0,18622.0,1318.0,33.0,223074.0,109841.0,113237.0,23111.0,0.0,22792.0,77.0,0.0,71.0,0.0,387296.0,387164.0,126.0,2940604.0,2936635.0,1.0,1726.0,1576.0,22275.0,750.0,3365.0,3.0,0.0,210851.0,192.0,2662122340.0,768960247745.0,79275890.0,322472632.0,119048590057.0,9004510.0,6583659750.0,7398119858159.0,191883804.0,873286465.0,955214118795.0,1394999.0,34777.0,8887597.0,16560.0,142486.0,142490.0,88.0
2026-06-05 18:18:01,2026-06-05 18:18:06,686508,10060,41837,649408,7406,146855,22344,53,10033,31793,648601,683692,6721,681280,369956,672641,117,33676.0,15197.0,18480.0,1310.0,34.0,225468.0,112485.0,112972.0,23662.0,2.0,23344.0,78.0,0.0,71.0,0.0,388453.0,388305.0,154.0,2928067.0,2923995.0,1.0,1890.0,1721.0,24168.0,761.0,3597.0,9.0,0.0,213772.0,228.0,2642086419.0,778616610757.0,81967133.0,327248648.0,122184912143.0,9294163.0,6521684670.0,7309775471532.0,185542392.0,883096856.0,966767654102.0,1413467.0,34194.0,7901444.0,16870.0,142571.0,142580.0,111.0
