Time,Active PDP contexts,Active EPS bearers,Active IPv6 PDP contexts,Active IPv6 EPS bearers,PDP creations, Failed,IPv6 PDP creations, Failed.1,EPS bearer creations, Failed.3,IPv6 EPS bearer creations, Failed.4,Dedicated EPS bearer creations, Failed.5,Dedicated IPv6 EPS bearer creations, Failed.6,PDP updates, Failed.7,EPS bearer modifications, Failed.8,PDP deactivations, Failed.9,PDP deletions by idle-supervision,PDP deletions by session-supervision,PDP deletions by user command,EPS bearer deactivations, Failed.10,Active subscribers,Packets,Bytes,Dropped packets,Packets for IPv6,Bytes for IPv6,Dropped packets for IPv6,Packets.1,Bytes.1,Dropped packets.1,Packets for IPv6.1,Bytes for IPv6.1,Dropped packets for IPv6.1,Traffic flow template filters,Failed RADIUS Accounting procedures,Active DT contexts,Percentage active DT contexts out of active PDP contexts,Total successful DT establishments,Total requests for DT establishments,DT RNC error indications
2026-06-19 19:18:01,41325,660742,7135,147565,144003905,179720112,11896222,262981,1374796079,1399297778,271600377,9606,308808,2198,210646,356,3028961851,1284030,22732581888,78432,198697558,5402687,40700876,81341,492,2679048921,1296741,698649,20630305971285,5603383932974687,681466418276,2194175970409,787682577846081,61688379207,45975134999982,51129419222050332,4027937497490,6061659099375,6696630966413454,14302943581,10080,129472406,22203,54,1123507366,1123547207,734469
2026-06-19 19:33:01,41117,661185,6866,147810,144016404,179737818,11897467,263010,1374906544,1399402783,271624200,9606,308855,2198,210687,356,3029338006,1284154,22735499048,78436,198718029,5403296,40704213,81350,492,2679253031,1296927,698899,20633128211911,5604189533909325,681543201521,2194499460255,787807304622767,61699401606,45981159804754,51135980796406369,4028662093221,6062581073294,6697643179207671,14305829704,10084,129479660,22108,54,1123646115,1123685961,734559
2026-06-19 19:48:01,40269,661255,6827,147731,144029042,179756416,11898757,263030,1375014845,1399509300,271647437,9606,308893,2199,210720,357,3029708954,1284267,22738386760,78438,198738328,5403897,40707457,81354,492,2679457862,1297093,698096,20635920880253,5604988269745746,681628383057,2194824185548,787931235002198,61710474087,45987081902610,51142414789577546,4029381656523,6063505612941,6698659091083820,14308760386,10080,129487856,21751,54,1123783321,1123823172,734614
2026-06-19 20:03:02,40982,661036,6987,147390,144041872,179775183,11900061,263065,1375123831,1399614956,271670861,9606,308936,2199,210762,357,3030077848,1284379,22741221908,78441,198758604,5404442,40710616,81359,492,2679661551,1297278,698547,20638705519707,5605783606255253,681711642091,2195146985079,788055618036585,61721120986,45992957307483,51148801253956628,4030099963250,6064422411746,6699667013855941,14311588119,10066,129495316,22075,54,1123920015,1123959867,734684
2026-06-19 20:18:01,41721,661843,7104,147755,144056871,179793804,11901455,263109,1375236610,1399720946,271695083,9606,308988,2199,210812,357,3030466839,1284514,22744157565,78444,198782160,5405088,40713718,81367,492,2679867273,1297446,700025,20641678439243,5606607542288602,681801762592,2195488515764,788183699755151,61732088329,45999193574837,51155594210203992,4030853044051,6065381518835,6700718004328323,14314722939,10082,129502678,22503,54,1124063423,1124103277,734770
2026-06-19 20:33:01,42121,663291,7172,147826,144070149,179812479,11902817,263157,1375349133,1399826065,271719134,9607,309029,2199,210850,357,3030855609,1284620,22747175163,78445,198804253,5405755,40716974,81372,492,2680071134,1297655,701857,20644809516416,5607473393205547,681893656280,2195846563195,788316579812556,61743444805,46005814605674,51162824397063404,4031637807813,6066381638475,6701817126976122,14318187738,10066,129509776,22791,54,1124207393,1124247252,734856
2026-06-19 20:48:01,42364,666631,7164,148630,144083471,179830748,11904226,263205,1375462571,1399931424,271743263,9607,309077,2199,210894,357,3031233288,1284769,22750171012,78446,198826165,5406428,40720409,81380,492,2680274510,1297867,705317,20648081938397,5608364758261397,682009310344,2196214582909,788450487159002,61754334825,46012731591163,51170373813615577,4032449722292,6067398343240,6702932253019052,14321659828,10104,129517074,23137,55,1124348414,1124388278,734927
2026-06-19 21:03:02,42060,670269,7060,149361,144096848,179848894,11905599,263246,1375576068,1400036689,271767518,9607,309106,2199,210923,357,3031607292,1284898,22753243868,78450,198847887,5407029,40723883,81386,492,2680478259,1298056,708549,20651502606247,5609294185975220,682118991522,2196598925117,788591834893240,61765128727,46019977748346,51178269096710622,4033288187268,6068467158414,6704105978257788,14325328759,10096,129524409,23256,55,1124490071,1124529949,735028
2026-06-19 21:18:01,41282,673825,6752,150100,144110110,179867367,11906926,263274,1375692168,1400141178,271792348,9607,309154,2199,210969,357,3031968143,1285038,22756329909,78452,198869606,5407667,40727406,81392,492,2680684232,1298247,711269,20654969170279,5610231194184402,682231987607,2196985205496,788732060720211,61775880398,46027374700001,51186335928933238,4034134995852,6069552402940,6705297977512333,14328751608,10084,129531843,22816,55,1124627562,1124667439,735149
2026-06-19 21:33:01,39732,674763,6327,150320,144123239,179885591,11908333,263298,1375805016,1400245901,271816927,9607,309180,2199,210993,357,3032310532,1285174,22759380344,78453,198890716,5408245,40730910,81398,492,2680891091,1298430,710707,20658492194762,5611174827877896,682327778297,2197376845560,788873940962006,61786302813,46034863365098,51194516562419238,4034989123601,6070648469811,6706506418287800,14332211902,10066,129538614,22276,56,1124760268,1124800152,735283
2026-06-19 21:48:01,39358,673342,6213,149782,144136424,179903592,11909677,263319,1375916503,1400351159,271840902,9608,309207,2199,211019,357,3032640744,1285300,22762346443,78455,198911506,5408840,40734265,81407,492,2681098771,1298604,709036,20661992944619,5612112595991675,682399897671,2197763680259,789017375156757,61796627878,46042339838463,51202696372609053,4035846903210,6071733891069,6707702919720723,14335465553,10050,129546035,21955,56,1124889022,1124928904,735393
2026-06-19 22:03:02,39295,676227,6200,150192,144149566,179921616,11911070,263335,1376033560,1400456324,271866187,9608,309239,2199,211048,357,3032969264,1285440,22765297279,78457,198932336,5409449,40737711,81417,492,2681307163,1298768,711786,20665634121849,5613077428204457,682500407235,2198161114930,789161830226315,61806032284,46050097945278,51211202786361386,4036743836174,6072858593393,6708945528936750,14338707585,10054,129553119,22141,56,1125017309,1125057196,735534
2026-06-19 22:18:01,38617,679117,6044,150579,144163800,179939448,11912394,263352,1376152297,1400561728,271891892,9608,309265,2199,211070,357,3033288941,1285551,22768324479,78458,198954598,5410018,40741128,81424,492,2681517774,1298916,713960,20669372223217,5614077811043213,682569945857,2198566953542,789309047869148,61816046568,46058122855340,51219993960541406,4037669728934,6074002921742,6710206157986343,14342188074,10054,129561289,21738,56,1125142568,1125182463,735650
2026-06-19 22:33:01,37623,683150,5767,151117,144176634,179957706,11913608,263369,1376271287,1400666828,271917493,9608,309293,2199,211088,357,3033592558,1285680,22771351725,78460,198974989,5410546,40744759,81428,492,2681727764,1299066,716928,20673195691499,5615087758117949,682628954452,2198980095533,789458888220447,61825790036,46066398671880,51229087199795222,4038629575766,6075173425194,6711496546459369,14345428219,10138,129568785,21257,57,1125262867,1125302761,735756
2026-06-19 22:48:01,36785,685182,5410,151666,144189115,179975959,11914709,263382,1376387048,1400770731,271942358,9609,309309,2199,211104,357,3033875024,1285782,22774281782,78462,198994211,5411034,40748294,81434,492,2681936088,1299211,718042,20677066940326,5616114300582827,682701264702,2199404495237,789615034803932,61835229751,46074781417956,51238333450649949,4039596655506,6076357360590,6712808920568512,14348445931,10106,129575735,21007,57,1125375454,1125415348,735854
2026-06-19 23:03:01,35553,685050,5082,151653,144200974,179994297,11915829,263405,1376501515,1400874736,271967307,9609,309320,2199,211114,357,3034139244,1285914,22777089123,78464,199012345,5411456,40752057,81437,492,2682146037,1299355,716744,20680953809518,5617126904466285,682776132093,2199824055099,789764356590160,61843792691,46083230799526,51247724904629665,4040558806968,6077548349991,6714138481008572,14351440100,10086,129582598,20068,56,1125480965,1125520861,735969
2026-06-19 23:18:01,33954,682233,4803,150966,144212113,180012808,11916843,263419,1376615972,1400978515,271992602,9609,309332,2199,211123,357,3034378841,1286001,22779735935,78467,199029122,5411838,40755731,81448,492,2682359452,1299468,712414,20684851832833,5618115659172410,682848360882,2200246220610,789907957686724,61852173722,46091795374617,51257411005950377,4041479055688,6078760915694,6715518110412613,14354327879,10102,129589609,19075,56,1125576165,1125616064,736053
2026-06-19 23:33:01,32705,678197,4476,149980,144223071,180030721,11917787,263435,1376726787,1401080299,272017079,9609,309347,2199,211132,357,3034590744,1286094,22782166744,78470,199044712,5412174,40759330,81452,492,2682569185,1299582,707276,20688611189555,5619061077722320,682918656463,2200657143566,790046598916369,61859510681,46100168794350,51266927332636852,4042396740963,6079964177856,6716896574656362,14357466947,10106,129596378,18311,56,1125660696,1125700597,736118
