Time,sgwGtpTunnelMgmtS4S11-smCreateSessionReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerRespRejSent__delta,sgwGtpTrafficS5S8-inDataByte,sgwGtpTrafficS5S8-outDataByte,sgwGtpTrafficS1uS4S12-inDataByte,sgwGtpTrafficS1uS4S12-outDataByte,sgwUplinkTraffic-sgwUplinkDroppedPackets__delta,sgwDownlinkTraffic-sgwDownlinkDroppedPackets__delta,sgwGtpTrafficS5S8-inDataPkt,sgwGtpTrafficS5S8-outDataPkt,sgwGtpTrafficS1uS4S12-inDataPkt,sgwGtpTrafficS1uS4S12-outDataPkt,session_success_rate,session_failure_rate,bearer_modification_failure_rate,total_traffic,packet_drop_rate,suspended_ue_ratio,idle_bearer_ratio,connected_ue_ratio
2026-06-03 04:33:01,228134.0,151290.0,76728.0,3736544.0,12.0,43479632747250725,5084599408397535,5084599408399348,43473448660056183,325.0,344601.0,38955519431971,17987947172979,17987947172954,38945502004628,0.6631628779576916,0.33632864895193176,3.2115238038144338e-06,97122280224103791,3.028936967863591e-09,0.00011849091272089222,0.8995879335098643,0.09972065361535253
2026-06-03 04:48:01,225863.0,150789.0,75004.0,3767771.0,8.0,43481407363151891,5084784518365115,5084784518374614,43475222982933427,366.0,344169.0,38957053781622,17988522260209,17988522260206,38947036010007,0.6676126678561783,0.3320774097572422,2.123271292230871e-06,97126199382825047,3.0253913616275088e-09,0.0001428613173761571,0.9003574110130182,0.09896717761233283
2026-06-03 05:03:01,232685.0,157198.0,75365.0,3858969.0,11.0,43483196879194434,5084976010003742,5084976009997137,43477012174687538,204.0,378765.0,38958602874362,17989127616228,17989127616182,38948584723762,0.6755828695446634,0.3238928164686164,2.8505022973752833e-06,97130161073882851,3.327633370701475e-09,0.00019958654754216468,0.8969280939653191,0.10244306915430475
2026-06-03 05:18:01,236690.0,159605.0,76976.0,3881830.0,22.0,43485078285942365,5085179482764475,5085179482755255,43478893244028021,392.0,422721.0,38960224643778,17989754553939,17989754553903,38950206070485,0.6743208416071655,0.3252186404157337,5.667430052320684e-06,97134330495490116,3.715104254694475e-09,0.00019919641252119497,0.8968060308247143,0.10248088605155463
2026-06-03 05:33:02,234573.0,157716.0,76764.0,3889761.0,20.0,43487013636330893,5085388804171317,5085388804172785,43480828268312385,146.0,408979.0,38961892950831,17990388844687,17990388844643,38951873968662,0.6723535956823675,0.3272499392513205,5.141704078990972e-06,97138619512987380,3.5921386876356723e-09,0.0002521248793921851,0.8939439300815065,0.10535264351319858
2026-06-03 05:48:02,236849.0,160503.0,76238.0,4030816.0,16.0,43489140515483877,5085605417533750,5085605417535219,43482954789559612,232.0,441189.0,38963722507455,17991065290525,17991065290510,38953703084081,0.6776596059092502,0.32188440736503005,3.969419591467335e-06,97143306140112458,3.875528709973164e-09,0.0003176973553711012,0.891561722705118,0.10772036827090392
2026-06-03 06:03:01,236188.0,160668.0,75411.0,4083688.0,71.0,41956903864496103,4900448232047406,4900448232041973,41950930163178953,0.0,0.0,37588123654975,17333472721852,17333472721809,37578464214769,0.6802547123477908,0.31928379087845277,1.7386244982476622e-05,93708730491764435,0.0,0.00011171918517376267,0.8884008456870895,0.11069325688174446
2026-06-03 06:18:01,258063.0,170901.0,87052.0,4224818.0,58.0,41959433283768362,4900697236174220,4900697236175304,41953459146202101,872.0,561241.0,37590294817646,17334259756444,17334259756397,37580634816020,0.6622452656909359,0.3373284818048306,1.3728402028205712e-05,93714286902319987,5.117587573206395e-09,3.813242629001998e-05,0.8878695825819647,0.11111483961501502
2026-06-03 06:33:02,254878.0,175389.0,79358.0,4357208.0,35.0,41962237120061045,4900958783580852,4900958783572553,41956262538855537,413.0,590778.0,37592695761457,17335123908814,17335123908763,37583035168883,0.6881292226084637,0.3113568060013026,8.032666790293233e-06,93720417226069987,5.381999475435606e-09,3.9965363351761806e-05,0.8861414327602958,0.11309753768955794
2026-06-03 06:48:02,262890.0,183141.0,79643.0,4557148.0,37.0,41965291893421949,4901255244974643,4901255244949774,41959316798820251,793.0,676845.0,37595322100697,17336078817259,17336078817197,37585660830503,0.696644984594317,0.3029518049374263,8.119113094417825e-06,93727119182166617,6.168581039292141e-09,2.7343794973346994e-05,0.8835666880753585,0.11565849614884235
2026-06-03 07:03:01,422632.0,217371.0,205109.0,4812481.0,53.0,41968667776683188,4901575865938194,4901575865935937,41962692139038222,660.0,779311.0,37598222704374,17337139144895,17337139144849,37588560654521,0.5143268848549092,0.48531346419580157,1.1013030493003506e-05,93734511647595541,7.099612804530572e-09,5.7040817458292866e-05,0.8645907431397951,0.13475576231091366
2026-06-03 07:18:01,286086.0,207421.0,78545.0,4945889.0,57.0,41972333705832640,4901917659814985,4901917659797095,41966357485435177,739.0,823920.0,37601376012154,17338287177401,17338287177344,37591713139216,0.725030235663402,0.27455031004662933,1.1524722855688836e-05,93742526510879897,7.50579344364791e-09,4.410546246152586e-05,0.8608283953469494,0.1385210808358615
2026-06-03 07:33:01,289326.0,210675.0,78518.0,5068318.0,65.0,41976249333566451,4902284650432586,4902284650406910,41970272512504116,836.0,897624.0,37604744755240,17339509021885,17339509021807,37595080983540,0.7281578565355343,0.2713824543940054,1.2824767506695515e-05,93751091146910063,8.176824300942666e-09,4.719118091211115e-05,0.8554153768458855,0.1438984949159368
2026-06-03 07:48:01,305565.0,225140.0,80252.0,5187797.0,77.0,41980413554652678,4902678321862898,4902678321846363,41974436095543053,735.0,970734.0,37608348629491,17340826116910,17340826116818,37598683886671,0.7367990443931733,0.2626347912882693,1.4842523714786835e-05,93760206293904992,8.840482550237934e-09,7.683610858039802e-05,0.8493448831912904,0.14995899460735965
2026-06-03 08:03:02,340660.0,258788.0,81711.0,5335596.0,85.0,41984895824109359,4903122338778301,4903122338759817,41978917686363462,1227.0,1041330.0,37612247215940,17342302087480,17342302087386,37602581430684,0.7596665296776844,0.2398608583338226,1.5930741382968277e-05,93770058188010939,9.486463880968601e-09,9.531115968681691e-05,0.8407795243291772,0.15852745820761896
2026-06-03 08:18:01,346566.0,261844.0,84560.0,5450113.0,88.0,41989780890225343,4903595697966794,4903595697925751,41983802020089398,1068.0,1193713.0,37616511231088,17343892457769,17343892457667,37606844252028,0.7555386275630038,0.2439939290063076,1.614645421113287e-05,93780774306207286,1.0870426743527269e-08,0.00010413153522521164,0.8359967666191924,0.16332487329368045
2026-06-03 08:33:02,355692.0,270148.0,85390.0,5524836.0,94.0,41994982986104399,4904103418894213,4904103418872698,41989003275675483,1948.0,1361127.0,37621056575984,17345609350570,17345609350472,37611388235718,0.7594997919548373,0.24006724919312214,1.7014079693949285e-05,93792193099546793,1.2400196249299605e-08,0.00011917770479218195,0.8304087739846572,0.16887171216572203
2026-06-03 08:48:01,365691.0,284248.0,81271.0,5616192.0,93.0,42000410992956808,4904651136840032,4904651136796472,41994430427073720,1392.0,1429709.0,37625818373141,17347419516831,17347419516662,37616148603566,0.7772901165191377,0.22223954103327673,1.655926293118184e-05,93804143693667032,1.3017487517940275e-08,0.00012162210012116025,0.8247934589883263,0.17447383046495052
2026-06-03 09:03:02,391035.0,312347.0,78542.0,5752769.0,125.0,42006087076187476,4905227004566854,4905227004549249,42000105618754233,1426.0,1509350.0,37630806856100,17349327837184,17349327837103,37621135576296,0.7987699310803381,0.20085670080683315,2.17286666646966e-05,93816646704057812,1.374049824207525e-08,0.00016110966197658538,0.8185444350739635,0.1807512313381308
2026-06-03 09:18:01,397727.0,318440.0,79125.0,5842383.0,133.0,42012035280327135,4905831232981340,4905831232953876,42006052892849469,2464.0,1634493.0,37636049584920,17351326473876,17351326473744,37626376670282,0.8006496918740744,0.19894299356090986,2.2764683520405973e-05,93829750639111820,1.4886153057560762e-08,0.00019114640438321642,0.8159367243684779,0.18337515616661237
2026-06-03 09:33:02,403354.0,323851.0,79253.0,5931781.0,138.0,42018194863947570,4906477481749389,4906477481713664,42012211459117593,1673.0,1793517.0,37641491579191,17353434576088,17353434575981,37631816871654,0.8028952235505288,0.19648497349722577,2.326451364269854e-05,93843361286528216,1.632285052749756e-08,0.00018279447046726837,0.8146535597475169,0.18460108915038653
2026-06-03 09:48:01,399511.0,318087.0,81259.0,6283420.0,120.0,42024554087216766,4907125366818555,4907125366777611,42018569588579021,1295.0,1871319.0,37647081951722,17355525666198,17355525666065,37637405373419,0.7961908433059415,0.20339615179557008,1.909787981704231e-05,93857374409391953,1.702445410838443e-08,0.0001824778669553872,0.8125827385694643,0.18674936969103456
2026-06-03 10:03:01,416846.0,334175.0,82509.0,6358662.0,140.0,42030970624465482,4907779013263142,4907779013228863,42024985073475211,1521.0,1850550.0,37652747374638,17357660118139,17357660117974,37643068945827,0.8016749590976044,0.19793640816992367,2.2017210538946716e-05,93871513724432698,1.6835304660701256e-08,0.00017613519894926243,0.8078041635839784,0.1916168755741476
2026-06-03 10:18:01,420091.0,336871.0,83062.0,6431655.0,132.0,42037502479986934,4908465339737729,4908465339694257,42031515821723637,1832.0,1961811.0,37658538404689,17359905992277,17359905992105,37648858013731,0.8019000645098324,0.1977238265042574,2.0523488899824386e-05,93885948981142557,1.7846885588619488e-08,0.00018337973396298762,0.8060352720450281,0.19329284834192895
2026-06-03 10:33:01,416504.0,334051.0,82276.0,6394488.0,120.0,42044163022041045,4909173760128997,4909173760091596,42038175248044630,2466.0,1979413.0,37664464442945,17362192634699,17362192634556,37654782073476,0.8020355146649252,0.19753951942838485,1.876616235733025e-05,93900685790306268,1.800993812944998e-08,0.00020126631316433016,0.8047127299756182,0.1946517638798092
2026-06-03 10:48:01,419642.0,336470.0,82992.0,6439263.0,132.0,42050999513033746,4909895516304020,4909895516266560,42045010609294102,1937.0,1970916.0,37670567409125,17364557349894,17364557349753,37660883069462,0.8018024887880622,0.1977685741655983,2.049924036337699e-05,93915801154898428,1.7925157814746156e-08,0.0001858314825726329,0.8026705965080267,0.19662330598739972
2026-06-03 11:03:01,430717.0,347318.0,83211.0,6483434.0,115.0,42057950537510570,4910639127988011,4910639127945419,42051960497666553,1848.0,2023953.0,37676748350702,17366953092812,17366953092670,37667061987197,0.8063717011401919,0.19319181736499835,1.7737513792844966e-05,93931189291110553,1.8403370491153955e-08,0.00020397802476746505,0.7997393362801402,0.1996264935724258
2026-06-03 11:18:01,429883.0,345718.0,83930.0,6491837.0,139.0,42065176014957481,4911409704197153,4911409704164825,42059184822737851,1482.0,2068314.0,37683157861365,17369448823954,17369448823830,37673469429585,0.8042141699020431,0.19523916972757704,2.1411504940743276e-05,93947180246057310,1.8800001191254603e-08,0.00017672941819769225,0.799466200689391,0.19997915499169977
2026-06-03 11:33:01,419703.0,338096.0,81416.0,6438131.0,140.0,42072389643711108,4912182567267500,4912182567234139,42066397333183261,1878.0,2098036.0,37689562258971,17371984506156,17371984506001,37679871730210,0.8055601222769434,0.1939847940090969,2.1745441340041078e-05,93963152111396008,1.9070466834763828e-08,0.00021480359841408387,0.7963424061556162,0.20301662912646032
2026-06-03 11:48:01,417469.0,336608.0,80686.0,6456109.0,166.0,42079764858354264,4912966864399263,4912966864367653,42073771440315205,1326.0,2016503.0,37696103924229,17374569090668,17374569090531,37686411379491,0.8063065760571444,0.1932742311405158,2.5712081379047348e-05,93979470027436385,1.832197135110038e-08,0.00019204713169291814,0.7954008594928423,0.20401454114345163
2026-06-03 12:03:01,431892.0,349218.0,82489.0,6572483.0,148.0,42087298977712644,4913768288230900,4913768288194476,42081304444065412,1305.0,2038720.0,37702783432284,17377175179384,17377175179228,37693088849031,0.8085771442860715,0.19099450788623082,2.251812595026872e-05,93996139998203432,1.852038925666716e-08,0.00020569782988789467,0.7926706669363478,0.20670968171285792
2026-06-03 12:18:01,426064.0,344452.0,81462.0,6584321.0,164.0,42094856750125681,4914556502900576,4914556502866461,42088861061216842,1814.0,2069843.0,37709481237252,17379779467066,17379779466915,37699784584556,0.8084513124788764,0.19119662773667806,2.490765562614581e-05,94012830817109560,1.8804385038982105e-08,0.000173802125524429,0.7914989939637826,0.2079051251979833
2026-06-03 12:33:01,417258.0,335154.0,81921.0,6565273.0,194.0,42102476759432957,4915355424775419,4915355424736029,42096479947320318,1826.0,2055022.0,37716227023017,17382424655489,17382424655345,37706528317831,0.8032296564715355,0.19633176595775276,2.954941858472603e-05,94029667556264723,1.8666782044150756e-08,0.00015575476034937455,0.7918735337034718,0.20760748590646247
2026-06-03 12:48:01,419558.0,338491.0,80911.0,6106235.0,163.0,42110086983290368,4916164637245151,4916164637219545,42104089083005367,1914.0,1992983.0,37722970713169,17385151305640,17385151305517,37713270016054,0.8067799922775873,0.1928481878548377,2.6694026679287647e-05,94046505340760431,1.8101438803308006e-08,0.00017210274836011746,0.7880303429132068,0.21136934910438634
2026-06-03 13:03:02,439450.0,353934.0,85327.0,6131630.0,201.0,42118288667717525,4917006318689965,4917006318646689,42112289660661690,2090.0,2044367.0,37730209223133,17388045291979,17388045291795,37720506481300,0.8054022073045852,0.1941677096370463,3.278084294062101e-05,94064590965715869,1.85658740274955e-08,0.0001822105299615852,0.7826792705051083,0.21673114309248917
2026-06-03 13:18:01,426188.0,340133.0,85842.0,5986199.0,157.0,42126618816767356,4917863228890265,4917863228835431,42120618742602794,1736.0,1990644.0,37737573572002,17390987670319,17390987670111,37727868842748,0.798082067068993,0.20141815349094766,2.6226993122012815e-05,94082964017095846,1.8071897197849676e-08,0.00019238949252762218,0.7820291322867952,0.21734752005435004
2026-06-03 13:33:01,414719.0,331063.0,83474.0,5958115.0,155.0,42135149625461917,4918731043749792,4918731043704454,42129148451544443,2458.0,2005329.0,37745109866383,17393989382002,17393989381856,37735403132610,0.7982826926183754,0.20127845601479555,2.6014939288684425e-05,94101760164460606,1.8208165976533425e-08,0.00018604092900438097,0.7809000790899306,0.21855458200804176
2026-06-03 13:48:01,401886.0,320935.0,80804.0,5930020.0,149.0,42143863079686790,4919604699061121,4919604699024548,42137860803052986,1911.0,1977106.0,37752795484044,17397041586280,17397041586125,37743086773742,0.7985722319264668,0.20106199270439876,2.5126390804752766e-05,94120933280825445,1.7943762991317974e-08,0.0001921163264356568,0.7822891123737693,0.21716199158590527
2026-06-03 14:03:01,405593.0,323695.0,81733.0,5897144.0,136.0,42152587069998112,4920485252035433,4920485252001546,42146583685696114,1699.0,1945433.0,37760495144064,17400113687761,17400113687598,37750784489395,0.7980783692026243,0.20151481904273497,2.3062011034493984e-05,94140141259731205,1.765121384702279e-08,0.00014547439650621492,0.7800424975482184,0.21936639151509335
2026-06-03 14:18:02,385021.0,303959.0,80905.0,6275630.0,138.0,42161261032480568,4921379050167765,4921379050108331,42155256448421653,2846.0,1957200.0,37768133817285,17403078476580,17403078476364,37758421208392,0.7894608346038268,0.21013139543037912,2.1989824129210932e-05,94159275581178317,1.7764867416472053e-08,0.0001585215028436664,0.7886368721540689,0.2107618154600339
2026-06-03 14:33:01,371225.0,290591.0,80456.0,6323801.0,128.0,42169887628486379,4922241515039525,4922241514998300,42163881867107076,2106.0,1898174.0,37775706739291,17405978723819,17405978723657,37765992233258,0.7827894134285137,0.2167310930028958,2.0240991138082935e-05,94178252525631280,1.7219909712526493e-08,0.0001439178948409932,0.790059458471904,0.2093780498225762
2026-06-03 14:48:01,368478.0,286342.0,82013.0,6237362.0,139.0,42178459379712850,4923091741580537,4923091741536953,42172452480156258,2265.0,1813631.0,37783228030892,17408872345300,17408872345111,37773511712182,0.7770938834882951,0.2225723109656479,2.228506217852996e-05,94197095342986598,1.645213573880215e-08,0.00013338648809862807,0.7914469073328344,0.20794503877200501
2026-06-03 15:03:01,371855.0,289188.0,82499.0,6212107.0,113.0,42187017058965580,4923928975341336,4923928975272772,42181009066383621,1785.0,1732890.0,37790727123918,17411785772439,17411785772262,37781009073146,0.7776902287181832,0.2218579822780385,1.8190285518262967e-05,94215884075963309,1.5713303721728148e-08,0.0001396794881422628,0.7909914494811058,0.2083702557786756
2026-06-03 15:18:01,374016.0,290001.0,83888.0,6216135.0,143.0,42195549792157854,4924770940920879,4924770940879746,42189540628427012,3935.0,1824514.0,37798210540570,17414691258211,17414691258018,37788490666449,0.7753705723819302,0.2242898699520876,2.3004648386819142e-05,94234632302385491,1.6559625539544668e-08,0.00011445007491962141,0.7923385081352063,0.2069438065191365
2026-06-03 15:33:01,367159.0,283579.0,83425.0,6162349.0,140.0,42204047779244736,4925604975672555,4925604975641936,42198037514580668,1335.0,1719688.0,37805652133660,17417525105484,17417525105316,37795930539702,0.7723602036175063,0.22721763595608443,2.27186094133909e-05,94253295245139895,1.5583805437143278e-08,0.00014161019834466718,0.7932581720370722,0.20600065683028168
2026-06-03 15:48:02,363182.0,282066.0,80927.0,6087107.0,163.0,42212362797946379,4926427229985797,4926427229936090,42206351437907997,1308.0,1750136.0,37812939102483,17420312559985,17420312559805,37803215759734,0.7766519265822646,0.22282767317763547,2.6777909440395907e-05,94271568695776263,1.5856373871167563e-08,0.00014175477329038465,0.7941275784478663,0.2051885263083287
2026-06-03 16:03:02,375309.0,293332.0,81821.0,6240919.0,120.0,42220724453353502,4927264215947333,4927264215911541,42214712011738540,1770.0,1773512.0,37820272199677,17423116656377,17423116656219,37810547083669,0.7815746491557624,0.21800969334601622,1.9227937423959516e-05,94289964896950916,1.6069237532004985e-08,0.0001358174854448928,0.7928741469133366,0.20633090572153795
2026-06-03 16:18:01,372920.0,290183.0,82580.0,6229798.0,118.0,42228693616328791,4928069829694855,4928069829650423,42222680077556779,1573.0,1841840.0,37827269673640,17425813312783,17425813312598,37817542717956,0.7781374021237799,0.22144159605277272,1.894122409747475e-05,94307513353230848,1.668300821637132e-08,0.00012523179197641417,0.7987431163716344,0.2005715397927791
2026-06-03 16:33:01,378202.0,294701.0,83322.0,6229460.0,132.0,42236496570517901,4928870004785601,4928870004756969,42230481959167014,2565.0,1757134.0,37834116785601,17428450544338,17428450544188,37824388073009,0.7792158687685417,0.2203108391811783,2.11896376250911e-05,94324718539227485,1.59226578857407e-08,0.0001418962165034357,0.7970666766388691,0.20228513289939257
2026-06-03 16:48:01,391494.0,307480.0,83916.0,6347281.0,124.0,42244384966261816,4929701687025434,4929701686963657,42238369316469490,2892.0,1742341.0,37841046840545,17431110559322,17431110559144,37831316386126,0.7854015642640756,0.21434811261475273,1.9535924122470708e-05,94342157656720397,1.5789022144875708e-08,0.00013716945552770296,0.7961028582524852,0.20320072111942333
2026-06-03 17:03:01,397614.0,313438.0,83993.0,6412313.0,129.0,42252226631320006,4930534444515650,4930534444472938,42246209916770593,2485.0,1803590.0,37847949528604,17433766376959,17433766376779,37838217270185,0.7882971927547823,0.21124256188162388,2.0117545728039165e-05,94359505437079187,1.6336631042743947e-08,0.00015974994612207006,0.7953373679682646,0.20389518595044437
2026-06-03 17:18:01,403643.0,319581.0,83871.0,6483685.0,141.0,42259932392700880,4931348334493577,4931348334457591,42253914634166575,1830.0,1825099.0,37854734729925,17436393042076,17436393041938,37845000646442,0.7917417123547293,0.20778509722700506,2.1746892392212143e-05,94376543695818623,1.6522450387048494e-08,0.0001639869592755688,0.7965747634078808,0.20277814971558042
2026-06-03 17:33:01,403849.0,318647.0,85020.0,6614347.0,141.0,42267617869659215,4932163002779952,4932163002742079,42261599069684060,2396.0,1863870.0,37861511959587,17439010190403,17439010190250,37851776013536,0.7890251059183011,0.21052423059113679,2.1317297081631792e-05,94393542944865306,1.6875340637348366e-08,0.00016853839590572084,0.7951842627253881,0.20409698782761532
